node_id,attribute,value,k,group_fairness_score
123, gender,1,1,-0.5
123, gender,1,2,0.0
123, gender,1,3,0.16666666666666669
123, gender,1,4,0.0
124, gender,0,1,0.5
124, gender,0,2,0.0
124, gender,0,3,-0.16666666666666663
124, gender,0,4,-0.25
124, gender,1,1,-0.5
124, gender,1,2,0.0
124, gender,1,3,0.16666666666666669
124, gender,1,4,0.25
125, gender,0,1,0.5
125, gender,0,2,0.0
125, gender,0,3,-0.16666666666666663
125, gender,0,4,-0.25
125, gender,1,1,-0.5
125, gender,1,2,0.0
125, gender,1,3,0.16666666666666669
125, gender,1,4,0.25
126, gender,0,1,0.5
126, gender,0,2,0.0
126, gender,0,3,0.16666666666666669
126, gender,0,4,0.0
126, gender,1,1,-0.5
126, gender,1,2,0.0
126, gender,1,3,-0.16666666666666663
126, gender,1,4,0.0
127, gender,0,1,0.5
127, gender,0,2,0.5
127, gender,0,3,0.5
127, gender,0,4,0.25
127, gender,1,1,-0.5
127, gender,1,2,-0.5
127, gender,1,3,-0.5
127, gender,1,4,-0.25
128, gender,0,1,0.5
128, gender,0,2,0.0
128, gender,0,3,0.16666666666666669
128, gender,0,4,0.0
128, gender,1,1,-0.5
128, gender,1,2,0.0
128, gender,1,3,-0.16666666666666663
128, gender,1,4,0.0
129, gender,0,1,0.5
129, gender,0,2,0.0
129, gender,0,3,-0.16666666666666663
129, gender,0,4,0.0
129, gender,1,1,-0.5
129, gender,1,2,0.0
129, gender,1,3,0.16666666666666669
129, gender,1,4,0.0
130, gender,0,1,-0.5
130, gender,0,2,0.0
130, gender,0,3,0.16666666666666669
130, gender,0,4,0.0
130, gender,1,1,0.5
130, gender,1,2,0.0
130, gender,1,3,-0.16666666666666663
130, gender,1,4,0.0
131, gender,0,1,-0.5
131, gender,0,2,-0.5
131, gender,0,3,-0.5
131, gender,0,4,-0.5
131, gender,1,1,0.5
131, gender,1,2,0.5
131, gender,1,3,0.5
131, gender,1,4,0.5
132, gender,0,1,-0.5
132, gender,0,2,-0.5
132, gender,0,3,-0.5
132, gender,0,4,-0.25
132, gender,1,1,0.5
132, gender,1,2,0.5
132, gender,1,3,0.5
132, gender,1,4,0.25
133, gender,0,1,-0.5
133, gender,0,2,0.0
133, gender,0,3,0.16666666666666669
133, gender,0,4,0.25
133, gender,1,1,0.5
133, gender,1,2,0.0
133, gender,1,3,-0.16666666666666663
133, gender,1,4,-0.25
134, gender,0,1,-0.5
134, gender,0,2,0.0
134, gender,0,3,0.16666666666666669
134, gender,0,4,0.0
134, gender,1,1,0.5
134, gender,1,2,0.0
134, gender,1,3,-0.16666666666666663
134, gender,1,4,0.0
135, gender,0,1,-0.5
135, gender,0,2,-0.5
135, gender,0,3,-0.5
135, gender,0,4,-0.25
135, gender,1,1,0.5
135, gender,1,2,0.5
135, gender,1,3,0.5
135, gender,1,4,0.25
136, gender,0,1,0.5
136, gender,0,2,0.5
136, gender,0,3,0.5
136, gender,0,4,0.25
136, gender,1,1,-0.5
136, gender,1,2,-0.5
136, gender,1,3,-0.5
136, gender,1,4,-0.25
137, gender,0,1,-0.5
137, gender,0,2,0.0
137, gender,0,3,-0.16666666666666663
137, gender,0,4,0.0
137, gender,1,1,0.5
137, gender,1,2,0.0
137, gender,1,3,0.16666666666666669
137, gender,1,4,0.0
138, gender,0,1,-0.5
138, gender,0,2,-0.5
138, gender,0,3,-0.5
138, gender,0,4,-0.5
138, gender,1,1,0.5
138, gender,1,2,0.5
138, gender,1,3,0.5
138, gender,1,4,0.5
139, gender,0,1,-0.5
139, gender,0,2,-0.5
139, gender,0,3,-0.5
139, gender,0,4,-0.25
139, gender,1,1,0.5
139, gender,1,2,0.5
139, gender,1,3,0.5
139, gender,1,4,0.25
140, gender,0,1,-0.5
140, gender,0,2,-0.5
140, gender,0,3,-0.5
140, gender,0,4,-0.5
140, gender,1,1,0.5
140, gender,1,2,0.5
140, gender,1,3,0.5
140, gender,1,4,0.5
141, gender,0,1,0.5
141, gender,0,2,0.0
141, gender,0,3,0.16666666666666669
141, gender,0,4,0.0
141, gender,1,1,-0.5
141, gender,1,2,0.0
141, gender,1,3,-0.16666666666666663
141, gender,1,4,0.0
142, gender,0,1,-0.5
142, gender,0,2,-0.5
142, gender,0,3,-0.16666666666666663
142, gender,0,4,-0.25
142, gender,1,1,0.5
142, gender,1,2,0.5
142, gender,1,3,0.16666666666666669
142, gender,1,4,0.25
143, gender,0,1,-0.5
143, gender,0,2,-0.5
143, gender,0,3,-0.5
143, gender,0,4,-0.5
143, gender,1,1,0.5
143, gender,1,2,0.5
143, gender,1,3,0.5
143, gender,1,4,0.5
144, gender,0,1,-0.5
144, gender,0,2,-0.5
144, gender,0,3,-0.5
144, gender,0,4,-0.25
144, gender,1,1,0.5
144, gender,1,2,0.5
144, gender,1,3,0.5
144, gender,1,4,0.25
145, gender,0,1,-0.5
145, gender,0,2,-0.5
145, gender,0,3,-0.5
145, gender,0,4,-0.5
145, gender,1,1,0.5
145, gender,1,2,0.5
145, gender,1,3,0.5
145, gender,1,4,0.5
146, gender,0,1,0.5
146, gender,0,2,0.0
146, gender,0,3,-0.16666666666666663
146, gender,0,4,0.0
146, gender,1,1,-0.5
146, gender,1,2,0.0
146, gender,1,3,0.16666666666666669
146, gender,1,4,0.0
147, gender,0,1,-0.5
147, gender,0,2,-0.5
147, gender,0,3,-0.5
147, gender,0,4,-0.5
147, gender,1,1,0.5
147, gender,1,2,0.5
147, gender,1,3,0.5
147, gender,1,4,0.5
148, gender,0,1,0.5
148, gender,0,2,0.0
148, gender,0,3,-0.16666666666666663
148, gender,0,4,0.0
148, gender,1,1,-0.5
148, gender,1,2,0.0
148, gender,1,3,0.16666666666666669
148, gender,1,4,0.0
149, gender,0,1,-0.5
149, gender,0,2,-0.5
149, gender,0,3,-0.5
149, gender,0,4,-0.5
149, gender,1,1,0.5
149, gender,1,2,0.5
149, gender,1,3,0.5
149, gender,1,4,0.5
150, gender,0,1,0.5
150, gender,0,2,0.0
150, gender,0,3,-0.16666666666666663
150, gender,0,4,0.0
150, gender,1,1,-0.5
150, gender,1,2,0.0
150, gender,1,3,0.16666666666666669
150, gender,1,4,0.0
151, gender,0,1,-0.5
151, gender,0,2,-0.5
151, gender,0,3,-0.5
151, gender,0,4,-0.25
151, gender,1,1,0.5
151, gender,1,2,0.5
151, gender,1,3,0.5
151, gender,1,4,0.25
152, gender,0,1,-0.5
152, gender,0,2,-0.5
152, gender,0,3,-0.5
152, gender,0,4,-0.5
152, gender,1,1,0.5
152, gender,1,2,0.5
152, gender,1,3,0.5
152, gender,1,4,0.5
153, gender,0,1,0.5
153, gender,0,2,0.0
153, gender,0,3,-0.16666666666666663
153, gender,0,4,-0.25
153, gender,1,1,-0.5
153, gender,1,2,0.0
153, gender,1,3,0.16666666666666669
153, gender,1,4,0.25
154, gender,0,1,-0.5
154, gender,0,2,-0.5
154, gender,0,3,-0.5
154, gender,0,4,-0.5
154, gender,1,1,0.5
154, gender,1,2,0.5
154, gender,1,3,0.5
154, gender,1,4,0.5
155, gender,0,1,-0.5
155, gender,0,2,-0.5
155, gender,0,3,-0.5
155, gender,0,4,-0.5
155, gender,1,1,0.5
155, gender,1,2,0.5
155, gender,1,3,0.5
155, gender,1,4,0.5
156, gender,0,1,0.5
156, gender,0,2,0.0
156, gender,0,3,-0.16666666666666663
156, gender,0,4,0.0
156, gender,1,1,-0.5
156, gender,1,2,0.0
156, gender,1,3,0.16666666666666669
156, gender,1,4,0.0
157, gender,0,1,-0.5
157, gender,0,2,-0.5
157, gender,0,3,-0.5
157, gender,0,4,-0.5
157, gender,1,1,0.5
157, gender,1,2,0.5
157, gender,1,3,0.5
157, gender,1,4,0.5
158, gender,0,1,0.5
158, gender,0,2,0.0
158, gender,0,3,0.16666666666666669
158, gender,0,4,0.25
158, gender,1,1,-0.5
158, gender,1,2,0.0
158, gender,1,3,-0.16666666666666663
158, gender,1,4,-0.25
159, gender,0,1,0.5
159, gender,0,2,0.0
159, gender,0,3,-0.16666666666666663
159, gender,0,4,0.0
159, gender,1,1,-0.5
159, gender,1,2,0.0
159, gender,1,3,0.16666666666666669
159, gender,1,4,0.0
160, gender,0,1,-0.5
160, gender,0,2,-0.5
160, gender,0,3,-0.5
160, gender,0,4,-0.5
160, gender,1,1,0.5
160, gender,1,2,0.5
160, gender,1,3,0.5
160, gender,1,4,0.5
161, gender,0,1,0.5
161, gender,0,2,0.0
161, gender,0,3,-0.16666666666666663
161, gender,0,4,-0.25
161, gender,1,1,-0.5
161, gender,1,2,0.0
161, gender,1,3,0.16666666666666669
161, gender,1,4,0.25
162, gender,0,1,-0.5
162, gender,0,2,-0.5
162, gender,0,3,-0.5
162, gender,0,4,-0.5
162, gender,1,1,0.5
162, gender,1,2,0.5
162, gender,1,3,0.5
162, gender,1,4,0.5
163, gender,0,1,0.5
163, gender,0,2,0.5
163, gender,0,3,0.16666666666666669
163, gender,0,4,0.25
163, gender,1,1,-0.5
163, gender,1,2,-0.5
163, gender,1,3,-0.16666666666666663
163, gender,1,4,-0.25
164, gender,0,1,0.5
164, gender,0,2,0.0
164, gender,0,3,-0.16666666666666663
164, gender,0,4,0.0
164, gender,1,1,-0.5
164, gender,1,2,0.0
164, gender,1,3,0.16666666666666669
164, gender,1,4,0.0
165, gender,0,1,0.5
165, gender,0,2,0.0
165, gender,0,3,-0.16666666666666663
165, gender,0,4,-0.25
165, gender,1,1,-0.5
165, gender,1,2,0.0
165, gender,1,3,0.16666666666666669
165, gender,1,4,0.25
166, gender,0,1,-0.5
166, gender,0,2,-0.5
166, gender,0,3,-0.5
166, gender,0,4,-0.5
166, gender,1,1,0.5
166, gender,1,2,0.5
166, gender,1,3,0.5
166, gender,1,4,0.5
167, gender,0,1,-0.5
167, gender,0,2,-0.5
167, gender,0,3,-0.5
167, gender,0,4,-0.5
167, gender,1,1,0.5
167, gender,1,2,0.5
167, gender,1,3,0.5
167, gender,1,4,0.5
168, gender,0,1,0.5
168, gender,0,2,0.0
168, gender,0,3,-0.16666666666666663
168, gender,0,4,-0.25
168, gender,1,1,-0.5
168, gender,1,2,0.0
168, gender,1,3,0.16666666666666669
168, gender,1,4,0.25
169, gender,0,1,-0.5
169, gender,0,2,0.0
169, gender,0,3,-0.16666666666666663
169, gender,0,4,0.0
169, gender,1,1,0.5
169, gender,1,2,0.0
169, gender,1,3,0.16666666666666669
169, gender,1,4,0.0
170, gender,0,1,-0.5
170, gender,0,2,-0.5
170, gender,0,3,-0.5
170, gender,0,4,-0.5
170, gender,1,1,0.5
170, gender,1,2,0.5
170, gender,1,3,0.5
170, gender,1,4,0.5
171, gender,0,1,-0.5
171, gender,0,2,0.0
171, gender,0,3,-0.16666666666666663
171, gender,0,4,-0.25
171, gender,1,1,0.5
171, gender,1,2,0.0
171, gender,1,3,0.16666666666666669
171, gender,1,4,0.25
172, gender,0,1,-0.5
172, gender,0,2,0.0
172, gender,0,3,0.16666666666666669
172, gender,0,4,0.0
172, gender,1,1,0.5
172, gender,1,2,0.0
172, gender,1,3,-0.16666666666666663
172, gender,1,4,0.0
173, gender,0,1,-0.5
173, gender,0,2,0.0
173, gender,0,3,0.16666666666666669
173, gender,0,4,0.0
173, gender,1,1,0.5
173, gender,1,2,0.0
173, gender,1,3,-0.16666666666666663
173, gender,1,4,0.0
174, gender,0,1,-0.5
174, gender,0,2,-0.5
174, gender,0,3,-0.5
174, gender,0,4,-0.5
174, gender,1,1,0.5
174, gender,1,2,0.5
174, gender,1,3,0.5
174, gender,1,4,0.5
175, gender,0,1,-0.5
175, gender,0,2,-0.5
175, gender,0,3,-0.5
175, gender,0,4,-0.5
175, gender,1,1,0.5
175, gender,1,2,0.5
175, gender,1,3,0.5
175, gender,1,4,0.5
176, gender,0,1,0.5
176, gender,0,2,0.0
176, gender,0,3,0.16666666666666669
176, gender,0,4,0.0
176, gender,1,1,-0.5
176, gender,1,2,0.0
176, gender,1,3,-0.16666666666666663
176, gender,1,4,0.0
177, gender,0,1,-0.5
177, gender,0,2,-0.5
177, gender,0,3,-0.5
177, gender,0,4,-0.5
177, gender,1,1,0.5
177, gender,1,2,0.5
177, gender,1,3,0.5
177, gender,1,4,0.5
178, gender,0,1,-0.5
178, gender,0,2,0.0
178, gender,0,3,-0.16666666666666663
178, gender,0,4,-0.25
178, gender,1,1,0.5
178, gender,1,2,0.0
178, gender,1,3,0.16666666666666669
178, gender,1,4,0.25
179, gender,0,1,-0.5
179, gender,0,2,-0.5
179, gender,0,3,-0.5
179, gender,0,4,-0.5
179, gender,1,1,0.5
179, gender,1,2,0.5
179, gender,1,3,0.5
179, gender,1,4,0.5
180, gender,0,1,0.5
180, gender,0,2,0.0
180, gender,0,3,0.16666666666666669
180, gender,0,4,0.25
180, gender,1,1,-0.5
180, gender,1,2,0.0
180, gender,1,3,-0.16666666666666663
180, gender,1,4,-0.25
181, gender,0,1,-0.5
181, gender,0,2,-0.5
181, gender,0,3,-0.5
181, gender,0,4,-0.5
181, gender,1,1,0.5
181, gender,1,2,0.5
181, gender,1,3,0.5
181, gender,1,4,0.5
182, gender,0,1,-0.5
182, gender,0,2,-0.5
182, gender,0,3,-0.5
182, gender,0,4,-0.5
182, gender,1,1,0.5
182, gender,1,2,0.5
182, gender,1,3,0.5
182, gender,1,4,0.5
183, gender,0,1,-0.5
183, gender,0,2,-0.5
183, gender,0,3,-0.5
183, gender,0,4,-0.5
183, gender,1,1,0.5
183, gender,1,2,0.5
183, gender,1,3,0.5
183, gender,1,4,0.5
184, gender,0,1,0.5
184, gender,0,2,0.5
184, gender,0,3,0.16666666666666669
184, gender,0,4,0.0
184, gender,1,1,-0.5
184, gender,1,2,-0.5
184, gender,1,3,-0.16666666666666663
184, gender,1,4,0.0
185, gender,0,1,0.5
185, gender,0,2,0.5
185, gender,0,3,0.5
185, gender,0,4,0.25
185, gender,1,1,-0.5
185, gender,1,2,-0.5
185, gender,1,3,-0.5
185, gender,1,4,-0.25
186, gender,0,1,0.5
186, gender,0,2,0.0
186, gender,0,3,0.16666666666666669
186, gender,0,4,0.0
186, gender,1,1,-0.5
186, gender,1,2,0.0
186, gender,1,3,-0.16666666666666663
186, gender,1,4,0.0
187, gender,0,1,0.5
187, gender,0,2,0.0
187, gender,0,3,0.16666666666666669
187, gender,0,4,0.0
187, gender,1,1,-0.5
187, gender,1,2,0.0
187, gender,1,3,-0.16666666666666663
187, gender,1,4,0.0
188, gender,0,1,0.5
188, gender,0,2,0.0
188, gender,0,3,-0.16666666666666663
188, gender,0,4,-0.25
188, gender,1,1,-0.5
188, gender,1,2,0.0
188, gender,1,3,0.16666666666666669
188, gender,1,4,0.25
189, gender,0,1,0.5
189, gender,0,2,0.0
189, gender,0,3,-0.16666666666666663
189, gender,0,4,-0.25
189, gender,1,1,-0.5
189, gender,1,2,0.0
189, gender,1,3,0.16666666666666669
189, gender,1,4,0.25
190, gender,0,1,-0.5
190, gender,0,2,-0.5
190, gender,0,3,-0.5
190, gender,0,4,-0.5
190, gender,1,1,0.5
190, gender,1,2,0.5
190, gender,1,3,0.5
190, gender,1,4,0.5
191, gender,0,1,-0.5
191, gender,0,2,-0.5
191, gender,0,3,-0.5
191, gender,0,4,-0.25
191, gender,1,1,0.5
191, gender,1,2,0.5
191, gender,1,3,0.5
191, gender,1,4,0.25
192, gender,0,1,-0.5
192, gender,0,2,-0.5
192, gender,0,3,-0.5
192, gender,0,4,-0.5
192, gender,1,1,0.5
192, gender,1,2,0.5
192, gender,1,3,0.5
192, gender,1,4,0.5
193, gender,0,1,-0.5
193, gender,0,2,-0.5
193, gender,0,3,-0.5
193, gender,0,4,-0.5
193, gender,1,1,0.5
193, gender,1,2,0.5
193, gender,1,3,0.5
193, gender,1,4,0.5
194, gender,0,1,0.5
194, gender,0,2,0.0
194, gender,0,3,0.16666666666666669
194, gender,0,4,0.25
194, gender,1,1,-0.5
194, gender,1,2,0.0
194, gender,1,3,-0.16666666666666663
194, gender,1,4,-0.25
195, gender,0,1,-0.5
195, gender,0,2,-0.5
195, gender,0,3,-0.5
195, gender,0,4,-0.5
195, gender,1,1,0.5
195, gender,1,2,0.5
195, gender,1,3,0.5
195, gender,1,4,0.5
196, gender,0,1,-0.5
196, gender,0,2,0.0
196, gender,0,3,0.16666666666666669
196, gender,0,4,0.25
196, gender,1,1,0.5
196, gender,1,2,0.0
196, gender,1,3,-0.16666666666666663
196, gender,1,4,-0.25
197, gender,0,1,0.5
197, gender,0,2,0.5
197, gender,0,3,0.16666666666666669
197, gender,0,4,0.25
197, gender,1,1,-0.5
197, gender,1,2,-0.5
197, gender,1,3,-0.16666666666666663
197, gender,1,4,-0.25
198, gender,0,1,-0.5
198, gender,0,2,0.0
198, gender,0,3,0.16666666666666669
198, gender,0,4,0.25
198, gender,1,1,0.5
198, gender,1,2,0.0
198, gender,1,3,-0.16666666666666663
198, gender,1,4,-0.25
199, gender,0,1,0.5
199, gender,0,2,0.0
199, gender,0,3,0.16666666666666669
199, gender,0,4,0.0
199, gender,1,1,-0.5
199, gender,1,2,0.0
199, gender,1,3,-0.16666666666666663
199, gender,1,4,0.0
200, gender,0,1,0.5
200, gender,0,2,0.0
200, gender,0,3,-0.16666666666666663
200, gender,0,4,-0.25
200, gender,1,1,-0.5
200, gender,1,2,0.0
200, gender,1,3,0.16666666666666669
200, gender,1,4,0.25
201, gender,0,1,-0.5
201, gender,0,2,-0.5
201, gender,0,3,-0.5
201, gender,0,4,-0.5
201, gender,1,1,0.5
201, gender,1,2,0.5
201, gender,1,3,0.5
201, gender,1,4,0.5
202, gender,0,1,-0.5
202, gender,0,2,-0.5
202, gender,0,3,-0.5
202, gender,0,4,-0.5
202, gender,1,1,0.5
202, gender,1,2,0.5
202, gender,1,3,0.5
202, gender,1,4,0.5
203, gender,0,1,0.5
203, gender,0,2,0.0
203, gender,0,3,-0.16666666666666663
203, gender,0,4,-0.25
203, gender,1,1,-0.5
203, gender,1,2,0.0
203, gender,1,3,0.16666666666666669
203, gender,1,4,0.25
204, gender,0,1,-0.5
204, gender,0,2,-0.5
204, gender,0,3,-0.5
204, gender,0,4,-0.25
204, gender,1,1,0.5
204, gender,1,2,0.5
204, gender,1,3,0.5
204, gender,1,4,0.25
205, gender,0,1,-0.5
205, gender,0,2,-0.5
205, gender,0,3,-0.5
205, gender,0,4,-0.5
205, gender,1,1,0.5
205, gender,1,2,0.5
205, gender,1,3,0.5
205, gender,1,4,0.5
206, gender,0,1,-0.5
206, gender,0,2,-0.5
206, gender,0,3,-0.16666666666666663
206, gender,0,4,0.0
206, gender,1,1,0.5
206, gender,1,2,0.5
206, gender,1,3,0.16666666666666669
206, gender,1,4,0.0
207, gender,0,1,-0.5
207, gender,0,2,-0.5
207, gender,0,3,-0.5
207, gender,0,4,-0.25
207, gender,1,1,0.5
207, gender,1,2,0.5
207, gender,1,3,0.5
207, gender,1,4,0.25
208, gender,0,1,0.5
208, gender,0,2,0.0
208, gender,0,3,-0.16666666666666663
208, gender,0,4,-0.25
208, gender,1,1,-0.5
208, gender,1,2,0.0
208, gender,1,3,0.16666666666666669
208, gender,1,4,0.25
209, gender,0,1,-0.5
209, gender,0,2,-0.5
209, gender,0,3,-0.5
209, gender,0,4,-0.5
209, gender,1,1,0.5
209, gender,1,2,0.5
209, gender,1,3,0.5
209, gender,1,4,0.5
210, gender,0,1,-0.5
210, gender,0,2,-0.5
210, gender,0,3,-0.5
210, gender,0,4,-0.5
210, gender,1,1,0.5
210, gender,1,2,0.5
210, gender,1,3,0.5
210, gender,1,4,0.5
211, gender,0,1,-0.5
211, gender,0,2,-0.5
211, gender,0,3,-0.16666666666666663
211, gender,0,4,0.0
211, gender,1,1,0.5
211, gender,1,2,0.5
211, gender,1,3,0.16666666666666669
211, gender,1,4,0.0
212, gender,0,1,0.5
212, gender,0,2,0.0
212, gender,0,3,0.16666666666666669
212, gender,0,4,0.0
212, gender,1,1,-0.5
212, gender,1,2,0.0
212, gender,1,3,-0.16666666666666663
212, gender,1,4,0.0
213, gender,0,1,-0.5
213, gender,0,2,-0.5
213, gender,0,3,-0.16666666666666663
213, gender,0,4,0.0
213, gender,1,1,0.5
213, gender,1,2,0.5
213, gender,1,3,0.16666666666666669
213, gender,1,4,0.0
214, gender,0,1,0.5
214, gender,0,2,0.0
214, gender,0,3,0.16666666666666669
214, gender,0,4,0.25
214, gender,1,1,-0.5
214, gender,1,2,0.0
214, gender,1,3,-0.16666666666666663
214, gender,1,4,-0.25
215, gender,0,1,-0.5
215, gender,0,2,-0.5
215, gender,0,3,-0.5
215, gender,0,4,-0.5
215, gender,1,1,0.5
215, gender,1,2,0.5
215, gender,1,3,0.5
215, gender,1,4,0.5
216, gender,0,1,-0.5
216, gender,0,2,-0.5
216, gender,0,3,-0.5
216, gender,0,4,-0.5
216, gender,1,1,0.5
216, gender,1,2,0.5
216, gender,1,3,0.5
216, gender,1,4,0.5
217, gender,0,1,0.5
217, gender,0,2,0.0
217, gender,0,3,-0.16666666666666663
217, gender,0,4,-0.25
217, gender,1,1,-0.5
217, gender,1,2,0.0
217, gender,1,3,0.16666666666666669
217, gender,1,4,0.25
218, gender,0,1,-0.5
218, gender,0,2,-0.5
218, gender,0,3,-0.5
218, gender,0,4,-0.5
218, gender,1,1,0.5
218, gender,1,2,0.5
218, gender,1,3,0.5
218, gender,1,4,0.5
219, gender,0,1,-0.5
219, gender,0,2,-0.5
219, gender,0,3,-0.5
219, gender,0,4,-0.5
219, gender,1,1,0.5
219, gender,1,2,0.5
219, gender,1,3,0.5
219, gender,1,4,0.5
220, gender,0,1,-0.5
220, gender,0,2,-0.5
220, gender,0,3,-0.5
220, gender,0,4,-0.25
220, gender,1,1,0.5
220, gender,1,2,0.5
220, gender,1,3,0.5
220, gender,1,4,0.25
221, gender,0,1,-0.5
221, gender,0,2,-0.5
221, gender,0,3,-0.5
221, gender,0,4,-0.25
221, gender,1,1,0.5
221, gender,1,2,0.5
221, gender,1,3,0.5
221, gender,1,4,0.25
222, gender,0,1,-0.5
222, gender,0,2,-0.5
222, gender,0,3,-0.5
222, gender,0,4,-0.25
222, gender,1,1,0.5
222, gender,1,2,0.5
222, gender,1,3,0.5
222, gender,1,4,0.25
223, gender,0,1,0.5
223, gender,0,2,0.0
223, gender,0,3,0.16666666666666669
223, gender,0,4,0.0
223, gender,1,1,-0.5
223, gender,1,2,0.0
223, gender,1,3,-0.16666666666666663
223, gender,1,4,0.0
224, gender,0,1,0.5
224, gender,0,2,0.5
224, gender,0,3,0.16666666666666669
224, gender,0,4,0.25
224, gender,1,1,-0.5
224, gender,1,2,-0.5
224, gender,1,3,-0.16666666666666663
224, gender,1,4,-0.25
225, gender,0,1,-0.5
225, gender,0,2,-0.5
225, gender,0,3,-0.5
225, gender,0,4,-0.5
225, gender,1,1,0.5
225, gender,1,2,0.5
225, gender,1,3,0.5
225, gender,1,4,0.5
226, gender,0,1,-0.5
226, gender,0,2,-0.5
226, gender,0,3,-0.5
226, gender,0,4,-0.25
226, gender,1,1,0.5
226, gender,1,2,0.5
226, gender,1,3,0.5
226, gender,1,4,0.25
227, gender,0,1,-0.5
227, gender,0,2,-0.5
227, gender,0,3,-0.5
227, gender,0,4,-0.5
227, gender,1,1,0.5
227, gender,1,2,0.5
227, gender,1,3,0.5
227, gender,1,4,0.5
228, gender,0,1,0.5
228, gender,0,2,0.0
228, gender,0,3,-0.16666666666666663
228, gender,0,4,-0.25
228, gender,1,1,-0.5
228, gender,1,2,0.0
228, gender,1,3,0.16666666666666669
228, gender,1,4,0.25
229, gender,0,1,0.5
229, gender,0,2,0.0
229, gender,0,3,-0.16666666666666663
229, gender,0,4,-0.25
229, gender,1,1,-0.5
229, gender,1,2,0.0
229, gender,1,3,0.16666666666666669
229, gender,1,4,0.25
230, gender,0,1,-0.5
230, gender,0,2,-0.5
230, gender,0,3,-0.5
230, gender,0,4,-0.5
230, gender,1,1,0.5
230, gender,1,2,0.5
230, gender,1,3,0.5
230, gender,1,4,0.5
231, gender,0,1,-0.5
231, gender,0,2,-0.5
231, gender,0,3,-0.5
231, gender,0,4,-0.25
231, gender,1,1,0.5
231, gender,1,2,0.5
231, gender,1,3,0.5
231, gender,1,4,0.25
232, gender,0,1,-0.5
232, gender,0,2,0.0
232, gender,0,3,-0.16666666666666663
232, gender,0,4,0.0
232, gender,1,1,0.5
232, gender,1,2,0.0
232, gender,1,3,0.16666666666666669
232, gender,1,4,0.0
233, gender,0,1,-0.5
233, gender,0,2,-0.5
233, gender,0,3,-0.5
233, gender,0,4,-0.5
233, gender,1,1,0.5
233, gender,1,2,0.5
233, gender,1,3,0.5
233, gender,1,4,0.5
234, gender,0,1,0.5
234, gender,0,2,0.0
234, gender,0,3,-0.16666666666666663
234, gender,0,4,0.0
234, gender,1,1,-0.5
234, gender,1,2,0.0
234, gender,1,3,0.16666666666666669
234, gender,1,4,0.0
235, gender,0,1,0.5
235, gender,0,2,0.0
235, gender,0,3,-0.16666666666666663
235, gender,0,4,-0.25
235, gender,1,1,-0.5
235, gender,1,2,0.0
235, gender,1,3,0.16666666666666669
235, gender,1,4,0.25
236, gender,0,1,0.5
236, gender,0,2,0.0
236, gender,0,3,0.16666666666666669
236, gender,0,4,0.25
236, gender,1,1,-0.5
236, gender,1,2,0.0
236, gender,1,3,-0.16666666666666663
236, gender,1,4,-0.25
237, gender,0,1,0.5
237, gender,0,2,0.0
237, gender,0,3,-0.16666666666666663
237, gender,0,4,-0.25
237, gender,1,1,-0.5
237, gender,1,2,0.0
237, gender,1,3,0.16666666666666669
237, gender,1,4,0.25
238, gender,0,1,-0.5
238, gender,0,2,-0.5
238, gender,0,3,-0.16666666666666663
238, gender,0,4,-0.25
238, gender,1,1,0.5
238, gender,1,2,0.5
238, gender,1,3,0.16666666666666669
238, gender,1,4,0.25
239, gender,0,1,-0.5
239, gender,0,2,0.0
239, gender,0,3,-0.16666666666666663
239, gender,0,4,-0.25
239, gender,1,1,0.5
239, gender,1,2,0.0
239, gender,1,3,0.16666666666666669
239, gender,1,4,0.25
240, gender,0,1,-0.5
240, gender,0,2,-0.5
240, gender,0,3,-0.5
240, gender,0,4,-0.5
240, gender,1,1,0.5
240, gender,1,2,0.5
240, gender,1,3,0.5
240, gender,1,4,0.5
241, gender,0,1,-0.5
241, gender,0,2,-0.5
241, gender,0,3,-0.5
241, gender,0,4,-0.5
241, gender,1,1,0.5
241, gender,1,2,0.5
241, gender,1,3,0.5
241, gender,1,4,0.5
242, gender,0,1,-0.5
242, gender,0,2,0.0
242, gender,0,3,0.16666666666666669
242, gender,0,4,0.25
242, gender,1,1,0.5
242, gender,1,2,0.0
242, gender,1,3,-0.16666666666666663
242, gender,1,4,-0.25
243, gender,0,1,-0.5
243, gender,0,2,-0.5
243, gender,0,3,-0.5
243, gender,0,4,-0.25
243, gender,1,1,0.5
243, gender,1,2,0.5
243, gender,1,3,0.5
243, gender,1,4,0.25
244, gender,0,1,-0.5
244, gender,0,2,-0.5
244, gender,0,3,-0.5
244, gender,0,4,-0.5
244, gender,1,1,0.5
244, gender,1,2,0.5
244, gender,1,3,0.5
244, gender,1,4,0.5
245, gender,0,1,-0.5
245, gender,0,2,-0.5
245, gender,0,3,-0.5
245, gender,0,4,-0.5
245, gender,1,1,0.5
245, gender,1,2,0.5
245, gender,1,3,0.5
245, gender,1,4,0.5
246, gender,0,1,-0.5
246, gender,0,2,0.0
246, gender,0,3,-0.16666666666666663
246, gender,0,4,-0.25
246, gender,1,1,0.5
246, gender,1,2,0.0
246, gender,1,3,0.16666666666666669
246, gender,1,4,0.25
247, gender,0,1,-0.5
247, gender,0,2,-0.5
247, gender,0,3,-0.5
247, gender,0,4,-0.5
247, gender,1,1,0.5
247, gender,1,2,0.5
247, gender,1,3,0.5
